-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 09/30/2025 in LST
Location: Latitude  32.2131   Longitude -7.936 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 442.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2024,5,15,5,12.94,9.79,11.36,7.86,81.0,0.05,96.12,5.15,43.6
2024,5,15,6,13.56,9.55,11.55,7.74,76.63,0.03,96.15,5.12,39.1
2024,5,15,7,15.01,9.2,12.11,7.55,68.08,0.01,96.18,5.04,32.5
2024,5,15,8,17.35,8.73,13.04,7.32,56.86,0.0,96.18,4.97,27.0
2024,5,15,9,20.47,8.09,14.28,7.01,44.8,0.0,96.15,5.08,21.2
2024,5,15,10,23.01,7.22,15.11,6.61,36.16,0.0,96.09,5.45,14.9
2024,5,15,11,25.0,6.21,15.61,6.17,29.94,0.0,96.02,5.82,9.9
2024,5,15,12,26.42,5.28,15.85,5.78,25.77,0.0,95.96,6.16,5.8
2024,5,15,13,27.11,4.8,15.95,5.6,23.97,0.0,95.92,6.53,2.8
2024,5,15,14,26.97,4.88,15.92,5.65,24.37,0.0,95.9,6.85,1.1
2024,5,15,15,26.02,5.31,15.67,5.83,26.6,0.0,95.92,7.18,0.6
2024,5,15,16,24.28,5.95,15.12,6.08,30.78,0.0,95.96,7.42,2.1
2024,5,15,17,21.91,6.64,14.27,6.36,37.18,0.0,96.03,7.5,5.8
2024,5,15,18,19.21,7.34,13.28,6.66,46.02,0.0,96.11,7.14,7.7
2024,5,15,19,17.22,7.95,12.58,6.94,54.37,0.0,96.19,6.81,10.5
2024,5,15,20,15.73,8.47,12.1,7.18,61.88,0.0,96.25,6.28,17.0
2024,5,15,21,14.61,8.88,11.74,7.38,68.36,0.0,96.27,5.48,22.8
2024,5,15,22,13.8,9.2,11.5,7.54,73.59,0.0,96.26,4.67,26.8
2024,5,15,23,13.22,9.47,11.34,7.68,77.81,0.0,96.23,4.38,30.4
2024,5,16,0,12.8,9.68,11.24,7.8,81.17,0.0,96.17,4.34,34.5
2024,5,16,1,12.48,9.81,11.14,7.87,83.61,0.0,96.14,4.21,38.8
2024,5,16,2,12.06,9.9,10.98,7.92,86.49,0.0,96.13,3.96,39.7
2024,5,16,3,11.56,9.96,10.76,7.95,89.75,0.0,96.15,3.64,39.4
2024,5,16,4,11.11,9.94,10.52,7.94,92.37,0.0,96.17,3.39,41.8
2024,5,16,5,11.98,9.75,10.86,7.83,86.03,0.0,96.2,4.23,47.5
2024,5,16,6,14.6,8.94,11.77,7.42,68.73,0.0,96.22,5.33,48.6
2024,5,16,7,17.27,7.9,12.59,6.91,53.99,0.0,96.23,5.43,43.5
2024,5,16,8,19.67,6.9,13.29,6.45,43.37,0.0,96.24,5.26,39.6
2024,5,16,9,21.98,5.78,13.88,5.97,34.83,0.0,96.22,5.28,32.2
2024,5,16,10,24.08,4.7,14.39,5.54,28.45,0.0,96.16,5.68,21.7
2024,5,16,11,25.76,3.89,14.83,5.24,24.33,0.0,96.07,6.05,14.1
2024,5,16,12,26.98,3.38,15.18,5.06,21.85,0.0,96.01,6.09,8.8
2024,5,16,13,27.7,3.09,15.4,4.96,20.53,0.0,95.97,6.0,4.1
2024,5,16,14,27.91,2.93,15.42,4.91,20.06,0.0,95.94,5.94,0.0
2024,5,16,15,27.34,3.1,15.22,4.98,21.04,0.0,95.94,5.97,357.2
2024,5,16,16,26.0,3.57,14.79,5.15,23.55,0.0,95.96,6.11,356.6
2024,5,16,17,23.83,4.38,14.11,5.46,28.42,0.0,96.01,6.26,357.5
2024,5,16,18,20.56,5.69,13.12,5.98,38.0,0.0,96.08,5.76,357.1
2024,5,16,19,18.2,7.21,12.71,6.63,48.82,0.0,96.15,5.84,359.4
2024,5,16,20,16.38,8.38,12.38,7.17,59.24,0.0,96.19,4.95,6.1
2024,5,16,21,15.13,9.18,12.15,7.56,67.66,0.0,96.2,3.81,16.2
2024,5,16,22,14.15,9.72,11.93,7.84,74.73,0.0,96.19,2.75,24.2
2024,5,16,23,13.38,10.14,11.76,8.07,80.84,0.0,96.16,2.32,25.6
2024,5,17,0,12.9,10.54,11.72,8.28,85.55,0.0,96.13,2.35,22.2
2024,5,17,1,12.55,10.94,11.74,8.5,89.85,0.0,96.13,2.46,19.7
2024,5,17,2,12.28,11.26,11.77,8.68,93.4,0.0,96.15,2.54,21.5
2024,5,17,3,12.1,11.46,11.78,8.79,95.74,0.01,96.18,2.43,25.6
2024,5,17,4,12.39,11.5,11.95,8.81,94.18,0.02,96.23,2.25,34.7
2024,5,17,5,13.36,11.38,12.37,8.73,87.62,0.01,96.26,3.13,46.2
2024,5,17,6,15.43,10.8,13.11,8.4,73.77,0.0,96.29,3.69,48.8
2024,5,17,7,18.01,10.1,14.05,8.02,59.79,0.0,96.28,3.76,46.2
2024,5,17,8,20.41,9.49,14.95,7.7,49.43,0.0,96.26,3.74,39.4
2024,5,17,9,22.78,8.65,15.72,7.28,40.42,0.0,96.21,3.86,31.9
2024,5,17,10,25.04,7.76,16.4,6.85,33.18,0.0,96.14,4.08,22.5
2024,5,17,11,26.91,7.11,17.01,6.57,28.48,0.0,96.07,4.4,11.4
2024,5,17,12,28.22,6.8,17.51,6.44,25.84,0.0,95.99,4.87,359.9
2024,5,17,13,28.85,6.8,17.82,6.46,24.97,0.0,95.93,5.53,350.2
2024,5,17,14,28.95,7.02,17.99,6.57,25.24,0.0,95.9,6.3,344.0
2024,5,17,15,28.23,7.59,17.91,6.85,27.43,0.0,95.9,7.08,339.1
2024,5,17,16,26.59,8.61,17.6,7.34,32.36,0.0,95.94,7.77,337.4
2024,5,17,17,24.09,9.93,17.01,7.98,40.84,0.0,96.02,8.08,339.7
2024,5,17,18,21.01,11.11,16.06,8.6,53.1,0.0,96.12,7.59,344.2
2024,5,17,19,18.9,11.77,15.34,8.98,63.24,0.0,96.22,6.79,350.4
2024,5,17,20,17.6,12.12,14.86,9.18,70.19,0.0,96.29,6.33,2.2
2024,5,17,21,16.8,12.27,14.54,9.26,74.49,0.0,96.31,5.35,15.6
2024,5,17,22,16.32,12.28,14.3,9.27,76.87,0.0,96.29,4.32,26.3
2024,5,17,23,16.01,12.27,14.14,9.27,78.37,0.0,96.24,3.69,29.9
2024,5,18,0,15.75,12.25,14.0,9.26,79.55,0.0,96.19,3.46,27.2
2024,5,18,1,15.51,12.23,13.87,9.25,80.68,0.01,96.17,3.42,21.8
2024,5,18,2,15.21,12.22,13.71,9.24,82.16,0.03,96.17,3.37,14.1
2024,5,18,3,14.87,12.18,13.52,9.21,83.73,0.08,96.19,3.42,8.1
2024,5,18,4,14.56,12.07,13.32,9.14,84.78,0.1,96.2,3.48,8.6
2024,5,18,5,14.56,11.9,13.23,9.04,83.88,0.09,96.22,3.55,12.4
2024,5,18,6,15.15,11.6,13.38,8.86,79.18,0.09,96.26,3.42,15.4
2024,5,18,7,16.4,11.19,13.8,8.62,71.14,0.1,96.28,3.08,13.7
2024,5,18,8,18.21,10.95,14.58,8.49,62.5,0.11,96.3,2.75,8.0
2024,5,18,9,20.55,10.74,15.64,8.36,53.21,0.05,96.3,2.51,2.1
2024,5,18,10,22.65,10.3,16.48,8.13,45.5,0.0,96.27,2.68,352.5
2024,5,18,11,24.38,9.68,17.03,7.79,39.27,0.0,96.22,3.21,339.6
2024,5,18,12,25.66,8.78,17.22,7.34,34.27,0.0,96.17,3.98,330.7
2024,5,18,13,26.04,8.03,17.04,6.98,31.86,0.0,96.13,4.73,328.1
2024,5,18,14,26.05,7.49,16.77,6.73,30.69,0.0,96.09,5.14,329.6
2024,5,18,15,25.51,7.2,16.36,6.6,31.07,0.0,96.07,5.37,333.2
2024,5,18,16,24.27,7.22,15.74,6.6,33.46,0.0,96.07,5.41,337.0
2024,5,18,17,22.36,7.5,14.93,6.74,38.35,0.0,96.09,5.35,342.6
2024,5,18,18,19.7,8.09,13.9,7.02,47.05,0.0,96.13,4.79,348.8
2024,5,18,19,17.77,8.92,13.35,7.42,56.14,0.0,96.2,5.05,354.5
2024,5,18,20,16.39,9.62,13.01,7.77,64.18,0.0,96.26,4.69,359.1
2024,5,18,21,15.29,10.1,12.69,8.02,71.08,0.0,96.28,3.95,0.9
2024,5,18,22,14.38,10.47,12.42,8.21,77.15,0.01,96.28,3.26,359.3
2024,5,18,23,13.71,10.72,12.21,8.35,81.93,0.02,96.26,2.83,355.1
2024,5,19,0,13.29,10.87,12.08,8.45,85.2,0.04,96.25,2.9,352.9
2024,5,19,1,13.18,10.96,12.07,8.49,86.21,0.09,96.24,2.99,358.5
2024,5,19,2,13.21,10.96,12.09,8.5,86.14,0.12,96.24,2.8,7.0
2024,5,19,3,13.27,10.89,12.08,8.45,85.31,0.14,96.25,2.66,13.3
2024,5,19,4,13.31,10.79,12.05,8.4,84.6,0.16,96.26,2.67,15.6
2024,5,19,5,13.7,10.63,12.17,8.3,81.52,0.14,96.28,2.87,17.7
2024,5,19,6,14.64,10.17,12.4,8.05,74.43,0.12,96.32,2.87,16.2
2024,5,19,7,15.67,9.61,12.64,7.75,67.09,0.11,96.35,2.64,4.1
2024,5,19,8,16.68,9.13,12.9,7.5,60.91,0.08,96.38,2.47,350.9
2024,5,19,9,17.85,8.75,13.3,7.31,55.14,0.04,96.38,2.56,339.2
2024,5,19,10,19.65,8.27,13.96,7.08,47.71,0.01,96.36,2.93,328.1
2024,5,19,11,22.16,7.43,14.79,6.69,38.62,0.0,96.31,3.46,322.3
2024,5,19,12,23.73,6.19,14.96,6.14,32.22,0.0,96.24,4.15,322.9
2024,5,19,13,24.5,5.03,14.77,5.67,28.4,0.0,96.19,4.77,325.7
2024,5,19,14,24.61,4.41,14.51,5.43,27.02,0.0,96.17,5.41,326.9
2024,5,19,15,24.07,4.34,14.21,5.42,27.85,0.0,96.16,5.95,327.4
2024,5,19,16,22.79,4.84,13.82,5.63,31.25,0.0,96.17,6.39,329.4
2024,5,19,17,20.81,5.81,13.31,6.01,37.67,0.0,96.22,6.65,332.4
2024,5,19,18,18.3,7.05,12.67,6.52,47.79,0.0,96.31,6.29,337.1
2024,5,19,19,16.46,8.02,12.24,6.95,57.27,0.0,96.41,5.8,342.5
2024,5,19,20,15.13,8.66,11.89,7.25,65.1,0.0,96.5,4.86,348.7
2024,5,19,21,14.07,9.09,11.58,7.47,71.86,0.0,96.55,3.65,354.2
2024,5,19,22,13.17,9.41,11.29,7.63,77.83,0.01,96.57,2.55,0.4
2024,5,19,23,12.7,9.66,11.18,7.76,81.62,0.01,96.56,2.43,11.4
2024,5,20,0,12.38,9.89,11.14,7.88,84.62,0.01,96.54,2.61,24.2
2024,5,20,1,12.17,10.08,11.12,7.99,86.98,0.01,96.53,2.59,34.9
2024,5,20,2,12.13,10.25,11.19,8.08,88.17,0.03,96.51,2.6,41.7
2024,5,20,3,12.13,10.35,11.24,8.13,88.71,0.05,96.5,2.55,45.2
2024,5,20,4,11.99,10.38,11.18,8.15,89.75,0.07,96.51,2.44,46.5
2024,5,20,5,13.03,10.18,11.61,8.04,82.71,0.05,96.52,3.3,47.3
2024,5,20,6,14.97,8.78,11.88,7.32,66.43,0.03,96.53,3.6,44.0
2024,5,20,7,16.34,7.57,11.96,6.73,55.96,0.01,96.53,3.61,38.8
2024,5,20,8,18.09,6.66,12.38,6.32,47.06,0.0,96.55,3.61,32.9
2024,5,20,9,20.47,5.61,13.04,5.88,37.76,0.0,96.55,3.57,24.0
2024,5,20,10,22.59,4.45,13.52,5.43,30.63,0.0,96.51,3.82,13.0
2024,5,20,11,24.23,3.32,13.77,5.01,25.59,0.0,96.46,4.28,3.9
2024,5,20,12,25.4,2.53,13.97,4.74,22.56,0.0,96.39,4.68,358.4
2024,5,20,13,26.02,2.17,14.1,4.62,21.19,0.0,96.35,5.01,354.6
2024,5,20,14,26.12,2.21,14.17,4.66,21.24,0.0,96.31,5.36,352.1
2024,5,20,15,25.62,2.73,14.17,4.85,22.76,0.0,96.29,5.68,350.4
2024,5,20,16,24.48,3.54,14.01,5.15,25.86,0.0,96.29,5.91,351.3
2024,5,20,17,22.64,4.64,13.64,5.56,31.2,0.0,96.33,6.2,352.1
2024,5,20,18,19.77,6.16,12.96,6.15,41.18,0.0,96.41,5.97,350.6
2024,5,20,19,17.76,7.49,12.62,6.7,50.91,0.0,96.52,6.39,352.7
2024,5,20,20,16.15,8.29,12.22,7.07,59.54,0.0,96.61,5.69,358.3
2024,5,20,21,14.95,8.84,11.9,7.33,66.69,0.0,96.66,4.44,7.6
2024,5,20,22,14.01,9.24,11.62,7.53,72.81,0.0,96.67,3.35,21.5
2024,5,20,23,13.2,9.58,11.39,7.71,78.56,0.02,96.65,2.66,35.8
2024,5,21,0,12.53,9.85,11.19,7.85,83.55,0.01,96.63,2.44,46.2
2024,5,21,1,12.03,10.07,11.05,7.97,87.64,0.0,96.62,2.48,50.7
2024,5,21,2,11.57,10.26,10.92,8.07,91.5,0.01,96.64,2.52,52.3
2024,5,21,3,11.14,10.43,10.79,8.16,95.21,0.02,96.66,2.54,54.3
2024,5,21,4,10.94,10.55,10.74,8.22,97.21,0.16,96.68,2.62,56.7
2024,5,21,5,12.69,10.62,11.65,8.26,87.05,0.14,96.71,4.36,56.4
2024,5,21,6,15.25,10.07,12.66,7.96,71.07,0.01,96.74,5.64,47.1
2024,5,21,7,17.52,9.38,13.45,7.6,58.74,0.01,96.75,5.57,39.8
2024,5,21,8,19.7,8.84,14.27,7.32,49.36,0.0,96.75,5.33,36.0
2024,5,21,9,21.86,8.11,14.98,6.97,41.15,0.0,96.74,5.1,32.2
2024,5,21,10,23.87,7.04,15.45,6.48,33.87,0.0,96.69,5.18,25.4
2024,5,21,11,25.52,5.9,15.71,5.99,28.36,0.0,96.63,5.48,18.1
2024,5,21,12,26.79,4.81,15.8,5.56,24.41,0.0,96.57,5.85,12.3
2024,5,21,13,27.49,4.1,15.79,5.29,22.28,0.0,96.51,6.18,8.9
2024,5,21,14,27.66,3.72,15.69,5.16,21.51,0.0,96.47,6.4,7.4
2024,5,21,15,27.08,3.77,15.43,5.19,22.38,0.0,96.45,6.49,6.4
2024,5,21,16,25.79,4.15,14.97,5.34,24.85,0.0,96.46,6.57,5.6
2024,5,21,17,23.68,4.92,14.3,5.63,29.72,0.0,96.51,6.72,5.4
2024,5,21,18,20.52,6.15,13.34,6.12,39.19,0.0,96.58,6.26,3.4
2024,5,21,19,18.07,7.47,12.77,6.69,49.93,0.0,96.67,6.51,4.1
2024,5,21,20,16.23,8.49,12.36,7.16,60.08,0.0,96.75,6.33,11.7
2024,5,21,21,14.97,9.2,12.08,7.51,68.32,0.0,96.79,5.61,21.7
2024,5,21,22,14.09,9.73,11.91,7.78,74.92,0.0,96.79,4.79,29.7
2024,5,21,23,13.37,10.15,11.76,8.01,80.79,0.0,96.75,4.3,32.1
2024,5,22,0,12.72,10.52,11.62,8.21,86.35,0.0,96.71,3.99,31.8
2024,5,22,1,12.3,10.75,11.52,8.34,90.12,0.0,96.66,4.06,34.0
2024,5,22,2,11.94,10.83,11.39,8.38,92.7,0.01,96.64,3.92,37.2
2024,5,22,3,11.62,10.77,11.2,8.36,94.45,0.02,96.63,3.61,40.8
2024,5,22,4,11.49,10.65,11.07,8.29,94.47,0.09,96.63,3.48,42.9
2024,5,22,5,12.54,10.33,11.43,8.11,86.24,0.02,96.62,4.52,44.7
2024,5,22,6,14.63,9.56,12.1,7.7,71.48,0.0,96.62,5.02,41.4
2024,5,22,7,17.2,8.61,12.9,7.23,56.95,0.0,96.6,5.12,32.4
2024,5,22,8,19.84,7.79,13.82,6.83,45.6,0.0,96.59,5.35,25.8
2024,5,22,9,22.09,7.2,14.65,6.56,38.14,0.0,96.57,5.59,19.3
2024,5,22,10,23.84,6.67,15.26,6.33,33.09,0.0,96.53,5.85,13.1
2024,5,22,11,25.09,6.21,15.65,6.13,29.72,0.0,96.46,6.25,8.4
2024,5,22,12,25.9,5.93,15.92,6.02,27.8,0.0,96.39,6.66,4.6
2024,5,22,13,26.22,5.91,16.06,6.01,27.22,0.0,96.35,6.77,1.8
2024,5,22,14,26.25,6.11,16.18,6.1,27.57,0.0,96.33,6.39,359.9
2024,5,22,15,25.87,6.49,16.18,6.27,28.98,0.0,96.34,5.96,358.3
2024,5,22,16,24.95,7.07,16.01,6.53,31.88,0.0,96.35,6.02,358.9
2024,5,22,17,23.47,7.77,15.62,6.85,36.55,0.0,96.39,5.94,2.1
2024,5,22,18,21.32,8.6,14.96,7.25,44.1,0.0,96.43,5.59,6.0
2024,5,22,19,19.78,9.39,14.59,7.64,51.11,0.0,96.48,5.92,13.7
2024,5,22,20,18.5,10.0,14.25,7.95,57.61,0.0,96.5,6.17,24.3
2024,5,22,21,17.41,10.4,13.9,8.17,63.39,0.0,96.49,5.97,29.5
2024,5,22,22,16.25,10.71,13.48,8.34,69.63,0.0,96.46,5.0,27.5
2024,5,22,23,15.17,11.04,13.1,8.54,76.37,0.0,96.43,4.17,21.4
2024,5,23,0,14.27,11.45,12.86,8.77,83.07,0.0,96.39,3.75,13.4
2024,5,23,1,13.76,11.75,12.76,8.95,87.6,0.01,96.37,3.61,11.0
2024,5,23,2,13.31,11.98,12.64,9.09,91.61,0.02,96.37,3.18,12.9
2024,5,23,3,13.0,12.2,12.6,9.21,94.73,0.07,96.39,2.81,11.5
2024,5,23,4,13.15,12.33,12.74,9.29,94.63,0.27,96.4,2.82,14.6
2024,5,23,5,14.44,12.27,13.36,9.25,86.66,0.17,96.41,4.5,23.8
2024,5,23,6,16.37,11.78,14.08,8.95,74.09,0.0,96.41,5.12,29.6
2024,5,23,7,19.08,10.77,14.93,8.37,58.41,0.0,96.39,5.28,30.3
2024,5,23,8,21.84,9.61,15.73,7.75,45.61,0.0,96.36,5.35,29.3
2024,5,23,9,24.17,8.92,16.54,7.4,37.81,0.0,96.31,5.32,24.6
2024,5,23,10,26.16,8.52,17.34,7.2,32.66,0.0,96.24,5.26,16.9
2024,5,23,11,27.73,8.2,17.96,7.06,29.19,0.0,96.17,5.35,7.0
2024,5,23,12,28.72,7.94,18.33,6.94,27.07,0.0,96.09,5.7,357.5
2024,5,23,13,29.12,7.75,18.43,6.85,26.09,0.0,96.03,6.13,350.0
2024,5,23,14,29.18,7.53,18.36,6.76,25.65,0.0,96.0,6.63,346.0
2024,5,23,15,28.57,7.51,18.04,6.74,26.49,0.0,95.99,7.08,344.1
2024,5,23,16,27.11,7.68,17.39,6.83,29.24,0.0,96.02,7.45,343.5
2024,5,23,17,24.81,8.0,16.4,6.97,34.21,0.0,96.08,7.72,344.9
2024,5,23,18,21.7,8.45,15.08,7.18,42.56,0.0,96.17,7.51,345.7
2024,5,23,19,19.16,9.0,14.08,7.45,51.7,0.0,96.27,6.88,347.2
2024,5,23,20,17.35,9.67,13.51,7.79,60.6,0.0,96.35,5.88,353.2
2024,5,23,21,16.18,10.32,13.25,8.13,68.14,0.01,96.39,4.22,1.2
2024,5,23,22,15.38,10.8,13.09,8.39,74.0,0.03,96.39,2.67,5.2
2024,5,23,23,14.66,11.15,12.9,8.6,79.41,0.06,96.35,1.89,358.2
2024,5,24,0,14.01,11.47,12.74,8.79,84.59,0.18,96.29,1.56,344.8
2024,5,24,1,13.44,11.74,12.59,8.95,89.34,0.54,96.25,1.36,332.9
2024,5,24,2,13.1,11.95,12.52,9.07,92.57,0.85,96.26,1.38,327.7
2024,5,24,3,12.79,12.08,12.43,9.15,95.32,1.29,96.28,1.41,326.3
2024,5,24,4,12.92,12.19,12.55,9.22,95.25,1.59,96.3,1.56,327.3
2024,5,24,5,14.01,12.28,13.15,9.26,89.12,1.82,96.33,2.06,341.0
2024,5,24,6,16.01,11.79,13.9,8.97,75.93,1.35,96.35,2.25,0.3
2024,5,24,7,18.65,10.63,14.64,8.31,59.56,0.33,96.36,2.6,7.1
2024,5,24,8,21.13,9.79,15.46,7.84,48.19,0.07,96.36,2.92,6.7
2024,5,24,9,23.35,9.29,16.32,7.58,40.71,0.02,96.37,3.2,1.8
2024,5,24,10,25.4,8.93,17.17,7.4,35.15,0.01,96.35,3.67,354.7
2024,5,24,11,27.11,8.76,17.93,7.32,31.42,0.0,96.31,4.18,348.1
2024,5,24,12,28.35,8.65,18.5,7.27,29.02,0.0,96.27,4.67,345.0
2024,5,24,13,28.9,8.53,18.72,7.21,27.86,0.0,96.23,5.27,342.7
2024,5,24,14,28.93,8.4,18.67,7.15,27.58,0.0,96.21,5.94,341.7
2024,5,24,15,28.27,8.43,18.35,7.16,28.7,0.05,96.22,6.54,341.4
2024,5,24,16,26.86,8.64,17.75,7.27,31.65,0.05,96.26,6.9,341.9
2024,5,24,17,24.79,8.96,16.88,7.42,36.54,0.01,96.33,7.08,343.1
2024,5,24,18,22.04,9.38,15.71,7.63,44.39,0.01,96.41,6.76,342.3
2024,5,24,19,19.76,9.9,14.83,7.89,52.86,0.0,96.5,6.22,341.6
2024,5,24,20,18.11,10.5,14.3,8.21,61.0,0.01,96.56,4.94,342.3
2024,5,24,21,16.86,11.14,14.0,8.58,68.98,0.01,96.58,3.54,344.4
2024,5,24,22,15.94,11.71,13.83,8.91,75.94,0.05,96.58,2.31,352.8
2024,5,24,23,15.44,12.13,13.79,9.17,80.68,0.24,96.57,1.9,8.8
2024,5,25,0,15.18,12.43,13.8,9.35,83.61,0.17,96.54,2.02,14.9
2024,5,25,1,15.32,12.64,13.98,9.48,83.99,0.13,96.51,2.64,19.5
2024,5,25,2,15.27,12.78,14.03,9.56,84.95,0.14,96.5,2.48,18.8
2024,5,25,3,14.8,12.89,13.85,9.63,88.19,0.18,96.49,1.82,10.8
2024,5,25,4,14.73,13.03,13.88,9.72,89.42,0.58,96.5,1.86,358.2
2024,5,25,5,15.62,13.12,14.37,9.77,84.9,0.69,96.53,2.84,355.8
2024,5,25,6,17.18,12.9,15.04,9.63,75.81,0.12,96.57,3.15,357.1
2024,5,25,7,19.42,12.33,15.88,9.27,63.44,0.01,96.6,3.53,353.3
2024,5,25,8,21.93,11.75,16.84,8.92,52.31,0.0,96.6,3.9,354.4
2024,5,25,9,24.5,11.52,18.01,8.78,44.08,0.0,96.59,4.13,356.9
2024,5,25,10,26.82,11.41,19.11,8.72,38.13,0.0,96.54,4.45,355.6
2024,5,25,11,28.73,11.18,19.95,8.6,33.62,0.0,96.46,5.07,351.7
2024,5,25,12,30.05,10.95,20.5,8.48,30.69,0.0,96.37,5.93,348.8
2024,5,25,13,30.57,10.9,20.74,8.45,29.66,0.0,96.29,6.92,348.1
2024,5,25,14,30.33,10.95,20.64,8.49,30.2,0.03,96.24,7.36,348.7
2024,5,25,15,29.51,10.98,20.24,8.51,31.73,0.15,96.26,7.09,349.8
2024,5,25,16,28.09,11.09,19.59,8.56,34.68,0.25,96.32,6.58,350.3
2024,5,25,17,26.19,11.23,18.71,8.64,39.15,0.07,96.39,6.07,351.0
2024,5,25,18,23.7,11.44,17.57,8.75,46.04,0.0,96.48,5.12,350.9
2024,5,25,19,21.7,11.72,16.71,8.91,52.97,0.0,96.57,4.72,354.2
2024,5,25,20,20.3,12.05,16.17,9.1,58.99,0.0,96.62,4.27,358.7
2024,5,25,21,19.28,12.41,15.85,9.32,64.36,0.02,96.63,4.1,1.8
2024,5,25,22,18.23,12.79,15.51,9.56,70.47,0.09,96.61,3.71,4.5
2024,5,25,23,17.4,13.12,15.26,9.78,75.94,0.01,96.59,3.46,5.1
2024,5,26,0,16.73,13.41,15.07,9.96,80.66,0.01,96.57,3.15,2.7
2024,5,26,1,16.17,13.6,14.88,10.09,84.66,0.0,96.56,2.83,2.6
2024,5,26,2,15.6,13.73,14.66,10.17,88.51,0.02,96.56,3.0,9.2
2024,5,26,3,15.01,13.81,14.41,10.22,92.4,0.03,96.58,2.9,20.2
2024,5,26,4,14.81,13.72,14.26,10.16,93.07,0.03,96.61,2.9,34.2
2024,5,26,5,15.6,13.51,14.55,10.02,87.27,0.03,96.63,3.44,45.8
2024,5,26,6,17.7,13.21,15.46,9.82,74.84,0.01,96.62,3.57,46.6
2024,5,26,7,20.27,12.9,16.59,9.63,62.51,0.0,96.61,3.72,33.8
2024,5,26,8,23.29,12.68,17.98,9.49,51.22,0.0,96.59,4.34,24.4
2024,5,26,9,26.41,12.64,19.52,9.47,42.41,0.0,96.54,5.0,16.8
2024,5,26,10,29.35,12.45,20.9,9.36,35.29,0.0,96.48,5.5,9.7
2024,5,26,11,31.47,12.05,21.76,9.12,30.44,0.0,96.4,6.14,1.9
2024,5,26,12,32.61,11.75,22.18,8.94,27.96,0.0,96.35,6.98,356.8
2024,5,26,13,32.92,11.65,22.29,8.89,27.32,0.0,96.32,7.72,353.9
2024,5,26,14,32.33,11.6,21.96,8.86,28.14,0.0,96.29,8.05,351.5
2024,5,26,15,31.1,11.43,21.26,8.76,29.83,0.0,96.31,7.98,350.3
2024,5,26,16,29.22,11.37,20.29,8.72,33.09,0.0,96.35,7.61,350.1
2024,5,26,17,26.79,11.41,19.1,8.74,38.25,0.0,96.44,7.11,350.8
2024,5,26,18,23.84,11.61,17.73,8.84,46.15,0.0,96.54,6.26,352.7
2024,5,26,19,21.38,11.93,16.65,9.02,54.72,0.0,96.63,5.64,358.0
2024,5,26,20,19.64,12.23,15.93,9.21,62.23,0.0,96.68,4.82,10.0
2024,5,26,21,18.52,12.59,15.56,9.43,68.31,0.01,96.68,3.97,28.8
2024,5,26,22,17.84,12.92,15.38,9.64,72.84,0.01,96.63,3.67,41.7
2024,5,26,23,17.33,13.18,15.26,9.82,76.55,0.01,96.55,3.76,40.5
2024,5,27,0,16.89,13.44,15.17,9.99,80.0,0.01,96.47,4.26,36.8
2024,5,27,1,16.54,13.64,15.09,10.14,82.97,0.01,96.4,4.6,37.8
2024,5,27,2,16.24,13.8,15.02,10.24,85.38,0.01,96.38,4.44,38.2
2024,5,27,3,15.85,13.88,14.86,10.29,87.98,0.0,96.41,3.94,35.0
2024,5,27,4,15.42,13.92,14.67,10.3,90.57,0.0,96.46,3.44,28.5
2024,5,27,5,16.67,13.88,15.27,10.28,83.51,0.0,96.51,4.35,26.2
2024,5,27,6,19.32,13.75,16.54,10.18,70.03,0.0,96.56,4.7,26.2
2024,5,27,7,22.68,13.38,18.03,9.94,55.64,0.0,96.57,4.76,23.7
2024,5,27,8,25.9,12.96,19.43,9.67,44.63,0.0,96.56,4.48,22.0
2024,5,27,9,28.62,12.52,20.57,9.4,36.98,0.0,96.5,4.5,15.1
2024,5,27,10,30.81,12.08,21.45,9.13,31.65,0.0,96.44,4.99,5.9
2024,5,27,11,32.41,11.67,22.04,8.9,28.16,0.0,96.38,5.76,357.8
2024,5,27,12,33.32,11.35,22.33,8.71,26.18,0.0,96.33,6.65,352.3
2024,5,27,13,33.5,11.16,22.33,8.6,25.58,0.0,96.29,7.51,350.1
2024,5,27,14,33.06,11.02,22.04,8.52,25.97,0.0,96.27,7.81,349.9
2024,5,27,15,32.0,10.97,21.48,8.5,27.5,0.0,96.27,7.57,349.6
